chr,start,end,gene,transcript,strand,Ensembl_ID,lnTPM
chr3,52002525,52008646,ABHD14B,NM_032750,-,ENSG00000114779,2.0992441689760155
chr3,43732374,43764217,ABHD5,NM_016006,+,ENSG00000011198,1.809926773183504
chr3,58223258,58280461,ABHD6,NM_020676,+,ENSG00000163686,2.4388627112865935
chr3,100468178,100712334,ABI3BP,NM_015429,-,ENSG00000154175,0.6471032420585385
chr3,127391780,127399769,ABTB1,NM_172027,+,ENSG00000114626,0.44468582126144574
chr3,38164200,38178733,ACAA1,NM_001130410,-,ENSG00000060971,2.150598735996164
chr3,132276981,132378975,ACAD11,NM_032169,-,ENSG00000240303,1.6563214983329508
chr3,128598332,128631957,ACAD9,NM_014049,+,ENSG00000177646,2.2648832258100344
chr3,194995464,195163817,ACAP2,NM_012287,-,ENSG00000114331,2.151762203259462
chr3,58490862,58522929,ACOX2,NM_003500,-,ENSG00000168306,0.9321640810304452
chr3,140950681,141013486,ACPL2,NM_152282,+,ENSG00000155893,0.9707789171582247
chr3,132036210,132077690,ACPP,NM_001099,+,ENSG00000014257,1.0473189942805592
chr3,179280707,179306193,ACTL6A,NM_178042,+,ENSG00000136518,2.5152741864043966
chr3,53901093,53916229,ACTR8,NM_022899,-,ENSG00000113812,2.174751721484161
chr3,169484710,169487683,ACTRT3,NM_032487,-,ENSG00000184378,0.6097655716208942
chr3,38495789,38534633,ACVR2B,NM_001106,+,ENSG00000114739,1.1755733298042381
chr3,52017299,52023218,ACY1,NM_000666,+,ENSG00000243989,2.0881534822818573
chr3,64501330,64673365,ADAMTS9,NM_182920,-,ENSG00000163638,1.965712776351493
chr3,123001142,123167392,ADCY5,NM_183357,-,ENSG00000173175,0.25464221837358075
chr3,186560462,186576252,ADIPOQ,NM_004797,+,ENSG00000181092,0.0
chr3,119298522,119308792,ADPRH,NM_001125,+,ENSG00000144843,0.47623417899637155
chr3,148415657,148460790,AGTR1,NM_009585,+,ENSG00000144891,2.2679936482244267
chr3,186330849,186339107,AHSG,NM_001622,+,ENSG00000145192,0.03922071315328133
chr3,52232098,52248343,ALAS1,NM_000688,+,ENSG00000023330,3.9400272018377436
chr3,105085556,105295757,ALCAM,NM_001627,+,ENSG00000170017,2.5922651681085
chr3,125822403,125900029,ALDH1L1,NM_001270364,-,ENSG00000144908,0.0769610411361284
chr3,125648117,125655887,ALG1L,NM_001015050,-,ENSG00000189366,0.37843643572024505
chr3,129800673,129817233,ALG1L2,NM_001136152,+,N/A,-inf
chr3,183960116,183967313,ALG3,NM_001006941,-,ENSG00000214160,1.8196988379172965
chr3,46710484,46735194,ALS2CL,NM_147129,-,ENSG00000178038,0.4382549309311553
chr3,49754266,49757238,AMIGO3,NM_198722,-,ENSG00000176020,0.12221763272424911
chr3,134074189,134093406,AMOTL2,NM_016201,-,ENSG00000114019,0.9858167945227652
chr3,49454210,49460111,AMT,NM_001164711,-,ENSG00000145020,2.0515563381903004
chr3,134196545,134204865,ANAPC13,NM_001242374,-,ENSG00000129055,3.3414473772563813
chr3,15708743,15901053,ANKRD28,NM_015199,-,ENSG00000206560,2.2289385528257473
chr3,149478889,149510610,ANKUB1,NM_001144960,-,ENSG00000206199,0.17395330712343798
chr3,43407817,43663560,ANO10,NM_018075,-,ENSG00000160746,1.1216775615991057
chr3,183892633,183901879,AP2M1,NM_001025205,+,ENSG00000161203,4.393090207029862
chr3,49711434,49720934,APEH,NM_001640,+,ENSG00000164062,3.461978853922014
chr3,195295572,195311076,APOD,NM_001647,-,ENSG00000189058,0.6678293725756554
chr3,57261764,57307498,APPL1,NM_012096,+,ENSG00000157500,2.2289385528257473
chr3,57557089,57583215,ARF4,NM_001660,-,ENSG00000168374,3.5333945512735414
chr3,121286777,121309469,ARGFX,NM_001012659,+,N/A,-inf
chr3,119013219,119138323,ARHGAP31,NM_020754,+,ENSG00000031081,0.5988365010887039
chr3,153838791,153975616,ARHGEF26,NM_001251962,+,ENSG00000114790,0.5423242908253617
chr3,56761445,57113336,ARHGEF3,NM_001128615,-,ENSG00000163947,1.9050881545350582
chr3,48956280,49022971,ARIH2,NM_006321,+,ENSG00000177479,2.840247370713596
chr3,93698982,93774522,ARL13B,NM_001174151,+,ENSG00000169379,0.6575200029167942
chr3,160394947,160396235,ARL14,NM_025047,+,N/A,-inf
chr3,97483594,97517373,ARL6,NM_177976,+,ENSG00000113966,1.0188473201992472
chr3,69134089,69155239,ARL6IP5,NM_006407,+,ENSG00000144746,3.29842610362621
chr3,5163929,5222601,ARL8B,NM_018184,+,ENSG00000134108,2.367436065313662
chr3,137906114,137965729,ARMC8,NM_213654,+,ENSG00000114098,2.6232182655855123
chr3,9834231,9878040,ARPC4-TTLL3,NM_001198793,+,N/A,-inf
chr3,9834178,9848789,ARPC4,NM_001024959,+,ENSG00000241553,3.338257581888281
chr3,35680665,35727379,ARPP21,NM_001267616,+,ENSG00000172995,0.12221763272424911
chr3,57302378,57326710,ASB14,NM_001142733,-,ENSG00000239388,0.3148107398400336
chr3,130732720,130745646,ASTE1,NM_014065,-,ENSG00000034533,1.0224509277025458
chr3,112251358,112280485,ATG3,NM_022488,-,ENSG00000144848,2.6326080059353516
chr3,11314009,11599139,ATG7,NM_006395,+,ENSG00000197548,1.9286186519452522
chr3,182511290,182639421,ATP11B,NM_014616,+,ENSG00000058063,1.824549292051046
chr3,194123402,194188968,ATP13A3,NM_024524,-,ENSG00000133657,2.601207105484161
chr3,193119865,193272696,ATP13A4,NM_032279,-,ENSG00000127249,0.41871033485818504
chr3,192992830,193096514,ATP13A5,NM_198505,-,ENSG00000187527,0.0769610411361284
chr3,141595469,141645382,ATP1B3,NM_001679,+,ENSG00000069849,2.8243506567983707
chr3,10365706,10547268,ATP2B2,NM_001683,-,ENSG00000157087,0.43178241642553783
chr3,130569368,130722046,ATP2C1,NM_001199181,+,ENSG00000017260,2.1065702090680882
chr3,113465865,113530905,ATP6V1A,NM_001690,+,ENSG00000114573,3.261168737058452
chr3,142168076,142297668,ATR,NM_001184,-,ENSG00000175054,2.5249283241374862
chr3,48488217,48507054,ATRIP,NM_032166,+,ENSG00000164053,0.8544153281560676
chr3,63850232,63989136,ATXN7,NM_000333,+,ENSG00000163635,1.6505798557652755
chr3,28373179,28390618,AZI2,NM_001134432,-,ENSG00000163512,2.4069451083182885
chr3,160801670,160823160,B3GALNT1,NM_003781,-,ENSG00000169255,1.888583653863595
chr3,182971031,182991179,B3GNT5,NM_032047,+,ENSG00000176597,1.0331844833456545
chr3,118930588,118959752,B4GALT4,NM_003778,-,ENSG00000121578,1.534714366238164
chr3,52435024,52444009,BAP1,NM_004656,-,ENSG00000163930,2.67000213346468
chr3,107241782,107530049,BBX,NM_020235,+,ENSG00000114439,3.3617633124167483
chr3,165490691,165555253,BCHE,NM_000055,-,ENSG00000114200,3.0257763949023677
chr3,187439164,187463513,BCL6,NM_001706,-,ENSG00000113916,0.9895411936137477
chr3,197236653,197300194,BDH1,NM_203315,-,ENSG00000161267,1.8961194845522977
chr3,133118789,133194056,BFSP2,NM_003571,+,ENSG00000170819,0.0
chr3,5021096,5026865,BHLHE40,NM_003670,+,ENSG00000134107,0.4885800148186709
chr3,112931374,113006305,BOC,NM_033254,+,ENSG00000144857,0.7654678421395714
chr3,10157332,10168874,BRK1,NM_018462,+,ENSG00000254999,3.0248055210396982
chr3,9773433,9789699,BRPF1,NM_001003694,+,ENSG00000156983,1.0885619528146082
chr3,49591921,49708982,BSN,NM_003458,+,ENSG00000164061,0.3148107398400336
chr3,15643254,15687325,BTD,NM_000060,+,ENSG00000169814,2.057962510002712
chr3,112182812,112218408,BTLA,NM_181780,-,ENSG00000186265,0.02955880224154443
chr3,62305395,62319320,C3orf14,NM_020685,+,ENSG00000114405,1.5644405465033644
chr3,119421868,119485949,C3orf15,NM_033364,+,N/A,-inf
chr3,112721291,112738555,C3orf17,NM_015412,-,ENSG00000163608,2.060513531794317
chr3,50595455,50608458,C3orf18,NM_001171741,-,ENSG00000088543,1.1052568313867783
chr3,14693252,14714166,C3orf19,NM_016474,+,N/A,-inf
chr3,14716605,14814543,C3orf20,NM_001184958,+,ENSG00000131379,0.06765864847381486
chr3,126268518,126277758,C3orf22,NM_152533,-,ENSG00000180697,0.009950330853168092
chr3,44379610,44401294,C3orf23,NM_001029840,+,N/A,-inf
chr3,10145818,10149915,C3orf24,NM_001164839,-,N/A,-inf
chr3,129120163,129147494,C3orf25,NM_207307,-,N/A,-inf
chr3,99536677,99897476,C3orf26,NM_032359,+,N/A,-inf
chr3,128290842,128294929,C3orf27,NM_007354,-,N/A,-inf
chr3,118864996,118870302,C3orf30,NM_152539,+,ENSG00000163424,0.009950330853168092
chr3,8661085,8693764,C3orf32,NM_015931,-,N/A,-inf
chr3,155480400,155524055,C3orf33,NM_173657,-,ENSG00000174928,1.425515074273172
chr3,37440967,37476988,C3orf35,NM_178339,+,N/A,-inf
chr3,133646989,133648656,C3orf36,NM_025041,-,N/A,-inf
chr3,128997683,129024135,C3orf37,NM_020187,+,N/A,-inf
chr3,88198892,88207115,C3orf38,NM_173824,+,ENSG00000179021,1.9213246735826988
chr3,196233749,196242237,C3orf43,NM_001077657,-,N/A,-inf
chr3,50316517,50325545,C3orf45,NM_153215,+,N/A,-inf
chr3,111805181,111837044,C3orf52,NM_024616,+,ENSG00000114529,0.9783261227936078
chr3,157261132,157319021,C3orf55,NM_001130002,+,N/A,-inf
chr3,143690639,143711210,C3orf58,NM_173552,+,ENSG00000181744,2.225704048658088
chr3,49306029,49314508,C3orf62,NM_198562,-,ENSG00000188315,0.9477893989335261
chr3,58727736,59035715,C3orf67,NM_198463,-,ENSG00000163689,1.0224509277025458
chr3,184795837,184870802,C3orf70,NM_001025266,-,ENSG00000187068,0.1570037488096647
chr3,48955220,48956818,C3orf71,NM_001123040,-,N/A,-inf
chr3,138666075,138672830,C3orf72,NM_001040061,+,N/A,-inf
chr3,47537129,47555199,C3orf75,NM_001031703,-,N/A,-inf
chr3,44283377,44373590,C3orf77,NM_001145030,+,N/A,-inf
chr3,52570620,52574586,C3orf78,NM_001124767,+,N/A,-inf
chr3,153202283,153220486,C3orf79,NM_001101337,+,N/A,-inf
chr3,159943422,159946000,C3orf80,NM_001168214,+,ENSG00000180044,0.02955880224154443
chr3,53529030,53846492,CACNA1D,NM_001128840,+,ENSG00000157388,2.3045830956567186
chr3,50400230,50540892,CACNA2D2,NM_001174051,-,ENSG00000007402,0.11332868530700327
chr3,54156692,55108584,CACNA2D3,NM_018398,+,ENSG00000157445,0.8197798314933114
chr3,85008132,86123579,CADM2,NM_001167675,+,ENSG00000175161,0.47000362924573563
chr3,62384020,62861064,CADPS,NM_003716,-,ENSG00000163618,0.9593502213346021
chr3,9799028,9811668,CAMK1,NM_003656,-,ENSG00000134072,1.205970806988609
chr3,183977002,183979251,CAMK2N2,NM_033259,-,ENSG00000163888,0.6780335427498971
chr3,49895421,49907369,CAMKV,NM_024046,-,ENSG00000164076,0.10436001532424286
chr3,48264836,48266981,CAMP,NM_004345,+,ENSG00000164047,0.11332868530700327
chr3,12838170,12876313,CAND2,NM_001162499,+,ENSG00000144712,0.8754687373538999
chr3,15247732,15294423,CAPN7,NM_014296,+,ENSG00000131375,2.179286876649552
chr3,121902529,122005344,CASR,NM_000388,+,ENSG00000036828,0.10436001532424286
chr3,8775485,8788451,CAV3,NM_001234,+,ENSG00000182533,0.06765864847381486
chr3,105377108,105587887,CBLB,NM_170662,-,ENSG00000114423,1.927164106234258
chr3,42850963,42908775,CCBP2,NM_001296,+,N/A,-inf
chr3,46963219,47018270,CCDC12,NM_144716,-,ENSG00000160799,2.6796507265805123
chr3,42749873,42814745,CCDC13,NM_144719,-,ENSG00000244607,0.20701416938432612
chr3,123632273,123680255,CCDC14,NM_022757,-,ENSG00000175455,2.6326080059353516
chr3,49235860,49295537,CCDC36,NM_178173,+,ENSG00000173421,0.7030975114131134
chr3,126113781,126155398,CCDC37,NM_182628,+,ENSG00000163885,0.02955880224154443
chr3,180331795,180397283,CCDC39,NM_181426,-,ENSG00000145075,0.1310282624064042
chr3,128720471,128759585,CCDC48,NM_024768,+,N/A,-inf
chr3,191046873,191116459,CCDC50,NM_178335,+,ENSG00000152492,2.169053700369523
chr3,48473579,48481529,CCDC51,NM_024661,-,ENSG00000164051,1.873339456220478
chr3,107096187,107097481,CCDC54,NM_032600,+,ENSG00000138483,0.1570037488096647
chr3,122078435,122102074,CCDC58,NM_001017928,-,ENSG00000160124,2.8201877010390604
chr3,56591183,56655848,CCDC66,NM_001141947,+,ENSG00000180376,2.038619547159581
chr3,49199967,49203785,CCDC71,NM_022903,-,ENSG00000177352,1.8180767775454285
chr3,112323408,112359977,CCDC80,NM_199512,-,ENSG00000091986,1.3532545070416904
chr3,42299317,42307662,CCK,NM_000729,-,ENSG00000187094,0.0
chr3,156865585,156878482,CCNL1,NM_020307,-,ENSG00000163660,3.306520334720247
chr3,46243199,46249832,CCR1,NM_001295,-,ENSG00000163823,0.26236426446749106
chr3,46395234,46400868,CCR2,NM_001123396,+,ENSG00000121807,0.13976194237515863
chr3,46283871,46308197,CCR3,NM_001837,+,ENSG00000183625,0.0
chr3,32993065,32996403,CCR4,NM_005508,+,ENSG00000183813,0.02955880224154443
chr3,46411632,46417697,CCR5,NM_001100168,+,ENSG00000160791,0.009950330853168092
chr3,39371196,39375171,CCR8,NM_005201,+,ENSG00000179934,0.01980262729617973
chr3,45927995,45944667,CCR9,NM_006641,+,ENSG00000173585,0.01980262729617973
chr3,132316093,132321382,CCRL1,NM_016557,+,N/A,-inf
chr3,46448720,46451014,CCRL2,NM_003965,+,ENSG00000121797,0.30010459245033816
chr3,112051915,112081658,CD200,NM_005944,+,ENSG00000091972,1.0438040521731147
chr3,112647764,112693937,CD200R1,NM_138940,-,ENSG00000163606,0.14842000511827322
chr3,112534555,112564797,CD200R1L,NM_001199215,-,ENSG00000206531,0.009950330853168092
chr3,107761940,107809935,CD47,NM_001777,-,ENSG00000196776,2.2502386126218363
chr3,119243139,119278481,CD80,NM_005191,-,ENSG00000121594,0.06765864847381486
chr3,121774208,121839988,CD86,NM_175862,+,ENSG00000114013,0.3220834991691132
chr3,111260925,111371206,CD96,NM_005816,+,ENSG00000153283,0.03922071315328133
chr3,48198667,48229801,CDC25A,NM_001789,-,ENSG00000164045,1.6974487897568136
chr3,45123768,45187914,CDCP1,NM_022842,-,ENSG00000163814,0.0769610411361284
chr3,49828166,49837254,CDHR4,NM_001007540,-,ENSG00000187492,0.0
chr3,133292433,133309118,CDV3,NM_017548,+,ENSG00000091527,3.2588654730843594
chr3,48673895,48700348,CELSR3,NM_001407,-,ENSG00000008300,0.4054651081081644
chr3,196433147,196439123,CEP19,NM_032898,-,ENSG00000174007,0.6043159668533296
chr3,134204574,134283870,CEP63,NM_001042383,+,ENSG00000182923,1.4445632692438664
chr3,138213186,138313129,CEP70,NM_024491,-,ENSG00000114107,1.6544112780768316
chr3,101443493,101486181,CEP97,NM_024548,+,ENSG00000182504,1.6134299337036377
chr3,88101099,88199016,CGGBP1,NM_001195308,-,ENSG00000163320,2.2502386126218363
chr3,14153576,14166371,CHCHD4,NM_144636,-,ENSG00000163528,1.9768549529047348
chr3,126423062,126679263,CHCHD6,NM_032343,+,ENSG00000159685,1.6389967146756448
chr3,53850323,53880420,CHDH,NM_018397,-,ENSG00000016391,0.3987761199573678
chr3,238278,451097,CHL1,NM_006614,+,ENSG00000134121,0.26236426446749106
chr3,87276412,87304698,CHMP2B,NM_001244644,+,ENSG00000083937,1.6620303625532709
chr3,184097860,184107617,CHRD,NM_003741,+,ENSG00000090539,0.1906203596086497
chr3,126243130,126262134,CHST13,NM_152889,+,ENSG00000180767,0.03922071315328133
chr3,142838617,142842856,CHST2,NM_004267,+,ENSG00000175040,0.8671004876833833
chr3,9908393,9921938,CIDEC,NM_001199551,-,ENSG00000187288,0.04879016416943205
chr3,50643884,50649262,CISH,NM_013324,-,ENSG00000114737,0.35065687161316933
chr3,33537738,33759705,CLASP2,NM_015097,-,ENSG00000163539,2.6651427000909336
chr3,184063972,184079439,CLCN2,NM_004366,-,ENSG00000114859,0.9042181506398858
chr3,190023489,190040235,CLDN1,NM_021101,-,ENSG00000163347,2.2438960966453663
chr3,170136652,170152479,CLDN11,NM_005602,+,ENSG00000013297,1.1505720275988207
chr3,190105660,190129932,CLDN16,NM_006580,+,ENSG00000113946,0.11332868530700327
chr3,137717657,137752494,CLDN18,NM_001002026,+,ENSG00000066405,0.1823215567939546
chr3,98234316,98241910,CLDND1,NM_001040182,-,ENSG00000080822,2.783157673589016
chr3,45067758,45077563,CLEC3B,NM_003278,+,ENSG00000163815,2.5726122302071057
chr3,150644353,150690786,CLRN1,NM_174878,-,ENSG00000163646,1.8164520818184267
chr3,139654026,140286919,CLSTN2,NM_022131,+,ENSG00000158258,0.11332868530700327
chr3,28283123,28361263,CMC1,NM_182523,+,ENSG00000187118,1.463255402256019
chr3,32522803,32544403,CMTM6,NM_017801,-,ENSG00000091317,2.5360749363624
chr3,32433162,32496333,CMTM7,NM_181472,+,ENSG00000153551,0.8109302162163288
chr3,32280170,32411813,CMTM8,NM_178868,+,ENSG00000170293,1.6370530794670737
chr3,128886657,128902810,CNBP,NM_001127195,-,ENSG00000169714,4.007878491071668
chr3,32726636,32815367,CNOT10,NM_001256741,+,ENSG00000182973,1.9286186519452522
chr3,74311721,74570343,CNTN3,NM_020872,-,ENSG00000113805,0.23111172096338664
chr3,2140549,3099645,CNTN4,NM_175607,+,ENSG00000144619,0.8586616190375188
chr3,1134628,1445278,CNTN6,NM_014461,+,ENSG00000134115,0.9669838461896731
chr3,130064358,130203688,COL6A5,NR_022012,+,ENSG00000172752,0.01980262729617973
chr3,130279177,130395888,COL6A6,NM_001102608,+,ENSG00000206384,0.22314355131420976
chr3,48601505,48632593,COL7A1,NM_000094,-,ENSG00000114270,0.5423242908253617
chr3,99357439,99515577,COL8A1,NM_001850,+,ENSG00000144810,0.17395330712343798
chr3,15491639,15563258,COLQ,NM_080539,-,ENSG00000206561,0.44468582126144574
chr3,149456256,149470286,COMMD2,NM_016094,-,ENSG00000114744,2.2975725511705014
chr3,139076432,139108522,COPB2,NR_023350,-,ENSG00000184432,3.5613301331669613
chr3,128968452,128996616,COPG1,NM_016128,+,ENSG00000181789,3.6270040503958487
chr3,119388371,119396243,COX17,NM_005694,-,ENSG00000138495,3.318540147981146
chr3,148890289,148939832,CP,NM_000096,-,ENSG00000047457,0.26236426446749106
chr3,148583042,148614872,CPA3,NM_001870,+,ENSG00000163751,0.1310282624064042
chr3,148545587,148577972,CPB1,NM_001871,+,ENSG00000153002,2.4832385926873033
chr3,194060493,194072057,CPN2,NM_001080513,-,ENSG00000178772,0.8671004876833833
chr3,131253576,131753844,CPNE4,NM_130808,-,ENSG00000196353,0.058268908123975824
chr3,9745509,9771592,CPNE9,NM_153635,+,ENSG00000144550,0.01980262729617973
chr3,98298289,98312455,CPOX,NM_000097,-,ENSG00000080819,1.7817091333745536
chr3,3191316,3221401,CRBN,NM_001173482,-,ENSG00000113851,2.6602595372658615
chr3,9975523,9987097,CRELD1,NM_015513,+,ENSG00000163703,2.329227023940467
chr3,33155449,33189265,CRTAP,NM_006371,+,ENSG00000170275,2.617395832834079
chr3,97540883,97663830,CRYBG3,NM_153605,+,ENSG00000080200,0.7929925155296614
chr3,186256231,186262167,CRYGS,NM_017541,-,ENSG00000213139,0.5481214085096876
chr3,47603727,47621730,CSPG5,NM_001206945,-,ENSG00000114646,0.08617769624105241
chr3,39183341,39195102,CSRNP1,NM_033027,-,ENSG00000144655,0.9202827531436925
chr3,122044010,122060815,CSTA,NM_005213,+,ENSG00000121552,1.1505720275988207
chr3,37903668,38025960,CTDSPL,NM_001008392,+,ENSG00000144677,1.0577902941478545
chr3,41240941,41281939,CTNNB1,NM_001904,+,ENSG00000168036,5.054971107916307
chr3,39304984,39323226,CX3CR1,NM_001171174,-,ENSG00000168329,0.23901690047049992
chr3,45984972,45989845,CXCR6,NM_006564,+,ENSG00000172215,0.29266961396282004
chr3,50388296,50391496,CYB561D2,NM_007022,+,ENSG00000114395,1.925707441737794
chr3,42913683,42917633,CYP8B1,NM_004391,-,ENSG00000180432,0.01980262729617973
chr3,49506135,49573051,DAG1,NM_001177643,+,ENSG00000173402,1.9401794743463283
chr3,49052434,49058467,DALRD3,NM_018114,-,ENSG00000178149,2.1258479144939915
chr3,16628300,16647006,DAZL,NM_001351,-,ENSG00000092345,0.0
chr3,137879829,137893791,DBR1,NM_016216,-,ENSG00000138231,1.235471471385307
chr3,98514813,98620533,DCBLD2,NM_080927,-,ENSG00000057019,2.2844211223663744
chr3,36753912,36781352,DCLK3,NM_033403,-,ENSG00000163673,0.23901690047049992
chr3,53317444,53381654,DCP1A,NM_018403,-,N/A,-inf
chr3,182660558,182698326,DCUN1D1,NM_020640,-,ENSG00000043093,2.060513531794317
chr3,185864989,186080023,DGKG,NM_001346,-,ENSG00000058866,1.8325814637483102
chr3,93776765,93782067,DHFRL1,NM_001195643,-,ENSG00000178700,0.6626879730752367
chr3,47844398,47891686,DHX30,NM_138615,+,ENSG00000132153,2.4664031782234406
chr3,153993456,154042286,DHX36,NM_020865,-,ENSG00000174953,2.785011242238338
chr3,122513900,122599986,DIRC2,NM_032839,+,ENSG00000138463,1.169381359556317
chr3,38080695,38164228,DLEC1,NM_007335,+,ENSG00000008226,0.14842000511827322
chr3,196769430,197025447,DLG1,NM_004087,-,ENSG00000075711,2.4406063908914204
chr3,52350334,52434513,DNAH1,NM_015512,+,ENSG00000114841,0.5187937934151676
chr3,57483730,57530071,DNAH12,NM_198564,-,N/A,-inf
chr3,186288466,186303589,DNAJB11,NM_016306,+,ENSG00000090520,2.8408313123360287
chr3,128181274,128186091,DNAJB8,NM_153330,-,ENSG00000179407,0.0
chr3,132136552,132257876,DNAJC13,NM_015268,+,ENSG00000138246,2.388762789235098
chr3,180701497,180707562,DNAJC19,NR_033721,-,ENSG00000205981,2.664446563620078
chr3,58178352,58196730,DNASE1L3,NM_001256560,-,ENSG00000163687,1.7119945007591924
chr3,50712671,51421629,DOCK3,NM_004947,+,ENSG00000088538,0.45107561936021656
chr3,16298567,16306496,DPH3,NM_001047434,-,ENSG00000154813,2.0268315914075385
chr3,109012634,109035364,DPPA2,NM_138815,-,ENSG00000163530,0.009950330853168092
chr3,109044987,109056419,DPPA4,NM_018189,-,ENSG00000121570,0.7080357930536961
chr3,113847556,113897899,DRD3,NM_033663,-,ENSG00000151577,0.0
chr3,122283184,122294049,DTX3L,NM_138287,+,ENSG00000163840,1.1184149159642893
chr3,52082936,52090461,DUSP7,NM_001947,-,ENSG00000164086,0.6830968447064438
chr3,183873283,183891314,DVL3,NM_004423,+,ENSG00000161202,1.9615022438151495
chr3,32567462,32612366,DYNC1LI1,NM_016141,-,ENSG00000144635,2.302585092994046
chr3,137780826,137834451,DZIP1L,NM_173543,-,ENSG00000158163,0.928219302739429
chr3,108308336,108413693,DZIP3,NM_014648,+,ENSG00000198919,2.1126345090356
chr3,15469063,15484120,EAF1,NM_033083,+,ENSG00000144597,1.4398351280479207
chr3,121554033,121605373,EAF2,NM_018456,+,ENSG00000145088,0.6931471805599453
chr3,73110809,73112471,EBLN2,NM_018029,+,N/A,-inf
chr3,183967444,184010819,ECE2,NM_014693,+,ENSG00000145194,0.8372475245337022
