chr,start,end,gene,transcript,strand,Ensembl_ID,lnTPM
chr2,54080049,54087170,GPR75,NM_006794,-,ENSG00000119737,1.6428726885203377
chr2,165349322,165478360,GRB14,NM_004490,-,ENSG00000115290,1.780024213009634
chr2,11674241,11782912,GREB1,NM_014668,+,ENSG00000196208,4.2426208788567585
chr2,10091791,10142412,GRHL1,NM_198182,+,ENSG00000134317,2.4612967841488667
chr2,144703580,145090083,GTDC1,NM_001164629,-,ENSG00000121964,2.130609828254235
chr2,48844936,48906749,GTF2A1L,NM_006872,+,ENSG00000242441,0.0
chr2,27548720,27579868,GTF3C2,NM_001521,-,ENSG00000115207,4.292922159591061
chr2,197627755,197664492,GTF3C3,NM_012086,-,ENSG00000119041,3.5295905964305545
chr2,189156395,189460652,GULP1,NM_016315,+,ENSG00000144366,0.0
chr2,127413510,127454251,GYPC,NM_001256584,+,ENSG00000136732,0.0
chr2,42994228,43019751,HAAO,NM_012205,-,ENSG00000162882,3.666378188767423
chr2,26413503,26467594,HADHA,NM_000182,-,ENSG00000084754,5.234365340055519
chr2,26467615,26513333,HADHB,NM_000183,+,ENSG00000138029,5.042004753842313
chr2,172778934,172848600,HAT1,NM_003642,+,ENSG00000128708,4.473693823199706
chr2,239969863,240322643,HDAC4,NM_006037,-,ENSG00000068024,2.4807312783775197
chr2,242166681,242255115,HDLBP,NM_005336,-,ENSG00000115677,6.445116462799421
chr2,37208152,37311485,HEATR5B,NM_019024,-,ENSG00000008869,2.2364452904895007
chr2,197063976,197457335,HECW2,NM_020760,-,ENSG00000138411,0.01980262729617973
chr2,239146907,239148681,HES6,NM_018645,-,ENSG00000144485,3.8709926558701544
chr2,191069359,191184771,HIBCH,NM_014362,-,ENSG00000198130,3.607669398688393
chr2,234745485,234763212,HJURP,NM_018410,-,ENSG00000123485,3.392829131991639
chr2,75059781,75120481,HK2,NM_000189,+,ENSG00000159399,3.389799336709786
chr2,138721807,138773934,HNMT,NM_006895,+,ENSG00000150540,5.300215563831117
chr2,178077421,178088685,HNRNPA3,NM_194247,+,ENSG00000170144,6.300198466256375
chr2,38790327,38830178,HNRPLL,NM_001142650,-,N/A,-inf
chr2,177053306,177055635,HOXD1,NM_024501,+,ENSG00000128645,3.0041963519661206
chr2,176981491,176984670,HOXD10,NM_002148,+,ENSG00000128710,0.11332868530700327
chr2,176972083,176974316,HOXD11,NM_021192,+,ENSG00000128713,0.0
chr2,176964529,176965488,HOXD12,NM_021193,+,ENSG00000170178,0.0
chr2,176957531,176960666,HOXD13,NM_000523,+,ENSG00000128714,0.0
chr2,177028804,177037826,HOXD3,NM_006898,+,ENSG00000128652,0.009950330853168092
chr2,177016112,177017949,HOXD4,NM_014621,+,ENSG00000170166,0.06765864847381486
chr2,176994421,176997423,HOXD8,NM_001199747,+,ENSG00000175879,0.0
chr2,176987412,176989645,HOXD9,NM_014213,+,ENSG00000128709,0.0
chr2,10443029,10567743,HPCAL1,NM_002149,+,ENSG00000115756,3.315276319154516
chr2,20817563,20850864,HS1BP3,NM_022460,-,ENSG00000118960,2.8859174075467844
chr2,129023053,129076171,HS6ST1,NM_004807,-,ENSG00000136720,4.57944203741536
chr2,198351307,198364998,HSPD1,NM_199440,-,ENSG00000144381,7.46390793433317
chr2,198364720,198418423,HSPE1-MOB4,NM_001202485,+,N/A,-inf
chr2,198364720,198368187,HSPE1,NM_002157,+,ENSG00000115541,6.862674227541499
chr2,231972949,231989824,HTR2B,NM_000867,-,ENSG00000135914,0.0
chr2,74756531,74760683,HTRA2,NM_145074,+,ENSG00000115317,3.5613301331669613
chr2,9614669,9628591,IAH1,NM_001039613,+,ENSG00000134330,3.09874002362822
chr2,203637872,203736371,ICA1L,NM_138468,-,ENSG00000163596,1.1216775615991057
chr2,204801470,204826298,ICOS,NM_012092,+,ENSG00000163600,0.0
chr2,8822112,8824583,ID2,NM_002166,+,ENSG00000115738,5.4107527958778245
chr2,209100952,209119806,IDH1,NM_005896,-,ENSG00000138413,6.5361262204044355
chr2,163123588,163175218,IFIH1,NM_022168,-,ENSG00000115267,2.410542234499138
chr2,27667239,27712571,IFT172,NM_015662,-,ENSG00000138002,2.866192902199006
chr2,217498126,217529158,IGFBP2,NM_000597,+,ENSG00000115457,0.8458682675776092
chr2,217536827,217560272,IGFBP5,NM_000599,-,ENSG00000115461,0.0
chr2,219919141,219925238,IHH,NM_002181,-,ENSG00000163501,0.32930374714260047
chr2,213864410,214016333,IKZF2,NM_001079526,-,ENSG00000030419,0.4382549309311553
chr2,102979096,103015217,IL18R1,NM_003855,+,ENSG00000115604,0.0
chr2,103035253,103069024,IL18RAP,NM_003853,+,ENSG00000115607,0.0
chr2,113531491,113542971,IL1A,NM_000575,-,ENSG00000115008,0.0
chr2,113587336,113594356,IL1B,NM_000576,-,ENSG00000125538,0.0
chr2,113825546,113833427,IL1F10,NM_173161,+,ENSG00000136697,0.0
chr2,102770401,102796334,IL1R1,NM_000877,+,ENSG00000115594,3.984529696214894
chr2,102608305,102644884,IL1R2,NM_004633,+,ENSG00000115590,1.4422019930581866
chr2,102927961,102968497,IL1RL1,NM_016232,+,ENSG00000115602,0.02955880224154443
chr2,102803432,102855811,IL1RL2,NM_003854,+,ENSG00000115598,0.0
chr2,113875469,113891593,IL1RN,NM_173843,+,ENSG00000136689,3.3877743613300146
chr2,113763448,113765621,IL36A,NM_014440,+,ENSG00000136694,0.0
chr2,113785135,113810440,IL36B,NM_173178,-,ENSG00000136696,0.0
chr2,113735605,113743227,IL36G,NM_019618,+,ENSG00000136688,0.0
chr2,113816214,113822320,IL36RN,NM_173170,+,ENSG00000136695,0.0
chr2,113670547,113676458,IL37,NM_173204,+,N/A,-inf
chr2,239079042,239112324,ILKAP,NM_030768,-,ENSG00000132323,3.661251286996462
chr2,86371054,86422893,IMMT,NM_006839,-,ENSG00000132305,4.748491005432314
chr2,131100488,131104197,IMP4,NM_033416,+,ENSG00000136718,4.690521853087595
chr2,242641455,242668896,ING5,NM_032329,+,ENSG00000168395,3.708682081410116
chr2,220436953,220440435,INHA,NM_002191,+,ENSG00000123999,1.3297240096314962
chr2,121103718,121109383,INHBB,NM_002193,+,ENSG00000163083,0.28517894223366247
chr2,74682149,74685087,INO80B,NM_031288,+,ENSG00000115274,3.030616675407493
chr2,206858444,206950906,INO80D,NM_017759,-,ENSG00000114933,1.9021075263969205
chr2,191208195,191236391,INPP1,NM_001128928,+,ENSG00000151689,2.67827804276854
chr2,99061320,99207496,INPP4A,NM_004027,+,ENSG00000040933,2.0781907597781832
chr2,233925035,234116549,INPP5D,NM_001017915,+,ENSG00000168918,3.2260500286162013
chr2,118846049,118867597,INSIG2,NM_016133,+,ENSG00000125629,4.0905038628361625
chr2,237232793,237416092,IQCA1,NM_024726,-,ENSG00000132321,0.0
chr2,227596032,227663506,IRS1,NM_005544,-,ENSG00000169047,2.3523271848888596
chr2,182321618,182402468,ITGA4,NM_000885,+,ENSG00000115232,0.0
chr2,173292313,173371181,ITGA6,NM_000210,+,ENSG00000091409,4.327702435943282
chr2,187454789,187545628,ITGAV,NM_002210,+,ENSG00000138448,3.5703774100329357
chr2,9545814,9563643,ITGB1BP1,NM_004763,-,ENSG00000119185,4.773984259423544
chr2,160958232,161056590,ITGB6,NM_000888,-,ENSG00000115221,0.0
chr2,231729620,231743963,ITM2C,NM_030926,+,ENSG00000135916,4.343285806357451
chr2,96991061,96994091,ITPRIPL1,NM_001008949,+,ENSG00000198885,2.341805806147327
chr2,24425734,24583397,ITSN2,NM_019595,-,ENSG00000198399,3.160398895109225
chr2,128238382,128284087,IWS1,NM_017969,-,ENSG00000163166,3.984343667007772
chr2,210885434,211036051,KANSL1L,NM_152519,-,ENSG00000144445,1.742219023667919
chr2,97258891,97304116,KANSL3,NM_001115016,-,ENSG00000114982,3.5148236417370144
chr2,170366211,170382772,KBTBD10,NM_006063,+,N/A,-inf
chr2,85198230,85286595,KCMF1,NM_020122,+,ENSG00000176407,3.9921272496698075
chr2,223916861,223920355,KCNE4,NM_080671,+,ENSG00000152049,0.02955880224154443
chr2,11052062,11054351,KCNF1,NM_002236,+,ENSG00000162975,0.1570037488096647
chr2,42669156,42721237,KCNG3,NM_172344,-,ENSG00000171126,1.3635373739972745
chr2,163279756,163695257,KCNH7,NM_173162,-,ENSG00000184611,0.0
chr2,95963071,96051825,KCNIP3,NM_013434,+,ENSG00000115041,0.0
chr2,233630511,233641275,KCNJ13,NM_001172416,-,ENSG00000115474,0.0
chr2,155555092,155714864,KCNJ3,NM_002239,+,ENSG00000162989,0.01980262729617973
chr2,47747914,47797470,KCNK12,NM_022055,-,ENSG00000184261,0.0
chr2,26915580,26954066,KCNK3,NM_002246,+,ENSG00000171303,0.0
chr2,18059944,18114225,KCNS3,NM_002252,+,ENSG00000170745,0.03922071315328133
chr2,201353683,201374792,KCTD18,NM_152387,-,ENSG00000155729,1.8050046959780757
chr2,86668270,86719839,KDM3A,NM_018433,+,ENSG00000115548,3.073618812211062
chr2,27309610,27323619,KHK,NM_006488,+,ENSG00000138030,3.7247291070076334
chr2,176790409,176867018,KIAA1715,NM_030650,-,ENSG00000144320,3.0170044088295307
chr2,61293005,61351413,KIAA1841,NM_001129993,+,ENSG00000162929,2.864483986944037
chr2,8868986,8977755,KIDINS220,NM_020738,-,ENSG00000134313,3.1612467120315646
chr2,241653180,241759725,KIF1A,NM_001244008,-,ENSG00000130294,0.01980262729617973
chr2,26149454,26205443,KIF3C,NM_002254,-,ENSG00000084731,1.916922612182061
chr2,149632791,149883273,KIF5C,NM_004522,+,ENSG00000168280,0.12221763272424911
chr2,10183681,10194963,KLF11,NM_003597,+,ENSG00000172059,1.506297153514587
chr2,207945528,208030614,KLF7,NM_003709,-,ENSG00000118263,1.1085626195212777
chr2,170590355,170608396,KLHL23,NM_144711,+,ENSG00000213160,3.580458705159516
chr2,23608297,23931483,KLHL29,NM_052920,+,ENSG00000119771,0.02955880224154443
chr2,239047362,239061547,KLHL30,NM_198582,+,ENSG00000168427,0.02955880224154443
chr2,88326723,88355248,KRCC1,NM_016618,-,ENSG00000172086,1.958685340544036
chr2,27665232,27669348,KRTCAP3,NM_001168364,+,ENSG00000157992,1.1085626195212777
chr2,143635194,143747106,KYNU,NM_001032998,+,ENSG00000115919,3.6506582412937387
chr2,211295972,211341499,LANCL1,NM_001136575,-,ENSG00000115365,4.079569276639947
chr2,20232410,20251789,LAPTM4A,NM_014713,-,ENSG00000068697,5.423936287972195
chr2,30454396,30482899,LBH,NM_030915,+,ENSG00000213626,0.06765864847381486
chr2,74724643,74730443,LBX2,NM_001009812,-,ENSG00000179528,2.4655539212721855
chr2,30670122,30867091,LCLAT1,NM_182551,+,ENSG00000172954,2.719978771967484
chr2,136545414,136594750,LCT,NM_002299,-,ENSG00000115850,0.0
chr2,64681326,64688517,LGALSL,NM_014181,+,ENSG00000119862,3.030616675407493
chr2,48913912,48982880,LHCGR,NM_000233,-,ENSG00000138039,0.0
chr2,109150810,109303702,LIMS1,NM_001193483,+,ENSG00000169756,3.6516966629862204
chr2,128395995,128439360,LIMS2,NM_001161404,-,ENSG00000072163,1.0260415958332743
chr2,110656008,110683202,LIMS3,NR_027467,+,ENSG00000256977,0.9745596399981308
chr2,110656008,110664033,LIMS3L,NM_001205288,+,ENSG00000256671,0.4885800148186709
chr2,99771417,99779613,LIPT1,NM_015929,+,ENSG00000144182,1.900613874140137
chr2,97371666,97405813,LMAN2L,NM_030805,-,ENSG00000114988,3.6773128177424708
chr2,207507141,207514173,LOC200726,NM_001102659,+,N/A,-inf
chr2,43902291,43903461,LOC728819,NM_001101330,-,N/A,-inf
chr2,100889752,100939195,LONRF2,NM_198461,-,ENSG00000170500,0.0
chr2,74759945,74781062,LOXL3,NM_032603,-,ENSG00000115318,0.27763173659827955
chr2,11817704,11967533,LPIN1,NM_001261428,+,ENSG00000134324,2.285438934159075
chr2,140988995,142889270,LRP1B,NM_018557,-,ENSG00000168702,0.009950330853168092
chr2,169983618,170219122,LRP2,NM_004525,-,ENSG00000081479,0.06765864847381486
chr2,44113362,44223144,LRPPRC,NM_133259,-,ENSG00000138095,5.03760174232607
chr2,238536223,238690290,LRRFIP1,NM_001137550,+,ENSG00000124831,3.6044102974874863
chr2,80529002,80531487,LRRTM1,NM_178839,-,ENSG00000162951,0.0
chr2,77743786,77749502,LRRTM4,NM_024993,-,ENSG00000176204,0.19885085874516517
chr2,33172368,33624575,LTBP1,NM_206943,+,ENSG00000049323,0.14842000511827322
chr2,160625138,160761267,LY75-CD302,NM_001198760,-,ENSG00000248672,0.0
chr2,160659867,160761267,LY75,NM_002349,-,ENSG00000054219,0.0
chr2,99900700,99917639,LYG1,NM_174898,-,ENSG00000144214,0.8109302162163288
chr2,99858710,99871570,LYG2,NM_175735,-,ENSG00000185674,0.17395330712343798
chr2,133402336,133429070,LYPD1,NM_001077427,-,ENSG00000150551,0.04879016416943205
chr2,150186498,150330659,LYPD6,NM_001195685,+,ENSG00000187123,0.0
chr2,149894980,150071772,LYPD6B,NM_177964,+,ENSG00000150556,0.0
chr2,95691399,95719737,MAL,NM_002371,+,ENSG00000172005,0.0
chr2,110841446,110874143,MALL,NM_005434,-,ENSG00000144063,0.0
chr2,210288770,210598834,MAP2,NM_001039538,+,ENSG00000078018,0.01980262729617973
chr2,128056244,128100805,MAP3K2,NM_006609,-,ENSG00000169967,3.08876713952118
chr2,39476406,39664453,MAP4K3,NM_003618,-,ENSG00000011566,3.751149779840061
chr2,102314164,102511152,MAP4K4,NM_001242560,+,ENSG00000071054,5.5843230346188735
chr2,27193524,27250087,MAPRE3,NM_012326,+,ENSG00000084764,0.6626879730752367
chr2,119699744,119752236,MARCO,NM_006770,+,ENSG00000019169,0.0
chr2,198570027,198573114,MARS2,NM_138395,+,ENSG00000247626,2.9041650800285006
chr2,85766100,85772403,MAT2A,NM_005911,+,ENSG00000168906,5.394263707595246
chr2,20191812,20212455,MATN3,NM_002381,-,ENSG00000132031,4.330733340286331
chr2,148778579,149271044,MBD5,NM_018328,+,ENSG00000204406,2.780060737078482
chr2,8996700,9143876,MBOAT2,NM_138799,-,ENSG00000143797,0.0769610411361284
chr2,71336805,71357394,MCEE,NM_032601,-,ENSG00000124370,3.6911269266544156
chr2,47129008,47168994,MCFD2,NM_001171511,-,ENSG00000180398,5.22580043570886
chr2,136597195,136634047,MCM6,NM_005915,-,ENSG00000076003,3.434954478460289
chr2,63815742,63834330,MDH1,NM_005917,+,ENSG00000014641,5.437470427940613
chr2,207602488,207630050,MDH1B,NM_001039845,-,ENSG00000138400,0.3220834991691132
chr2,66662531,66799891,MEIS1,NM_002398,+,ENSG00000143995,1.2325602611778486
chr2,32092893,32235698,MEMO1,NM_015955,-,ENSG00000162959,4.061132428015987
chr2,112656190,112786945,MERTK,NM_006343,+,ENSG00000153208,3.5151211279804695
chr2,172864803,172945587,METAP1D,NM_199227,+,ENSG00000172878,2.7356653681351832
chr2,208473838,208489973,METTL21A,NM_001127395,-,ENSG00000144401,3.981922132807813
chr2,170668267,170681353,METTL5,NM_014168,-,ENSG00000138382,4.424726864205909
chr2,172173912,172291312,METTL8,NM_024770,-,ENSG00000123600,3.792563565390818
chr2,228192227,228222549,MFF,NM_020194,+,ENSG00000168958,4.849996948133443
chr2,24232952,24247145,MFSD2B,NM_001080473,+,ENSG00000205639,0.4382549309311553
chr2,191273080,191367041,MFSD6,NM_017694,+,ENSG00000151690,0.9631743177730056
chr2,103333665,103353337,MFSD9,NM_032718,-,ENSG00000135953,3.4429789156771102
chr2,99235568,99347589,MGAT4A,NM_012214,-,ENSG00000071073,3.896706301316253
chr2,135011829,135212192,MGAT5,NM_002410,+,ENSG00000152127,3.955465563270983
chr2,99785725,99797492,MITD1,NM_138798,-,ENSG00000158411,3.6060411758049318
chr2,122484520,122494503,MKI67IP,NM_032390,-,N/A,-inf
chr2,238395877,238463961,MLPH,NM_001042467,+,ENSG00000115648,0.0
chr2,150426146,150444330,MMADHC,NM_015702,-,ENSG00000168288,4.703385233485046
chr2,74383210,74405995,MOB1A,NM_018221,-,ENSG00000114978,4.399375273008495
chr2,198380294,198418423,MOB4,NM_199482,+,ENSG00000115540,3.6584202466292277
chr2,223536456,223574649,MOGAT1,NM_058165,+,ENSG00000124003,0.85015092936961
chr2,74688183,74692537,MOGS,NM_001146158,-,ENSG00000115275,4.33768282082183
chr2,39103102,39109850,MORN2,NM_001145450,+,ENSG00000188010,3.087399462079815
chr2,71357443,71377232,MPHOSPH10,NM_005791,+,ENSG00000124383,4.787074989285704
chr2,202509596,202563417,MPP4,NM_033066,-,ENSG00000082126,0.0
chr2,27532359,27545969,MPV17,NM_002437,-,ENSG00000115204,3.866816412590067
chr2,216807313,216878346,MREG,NM_018000,-,ENSG00000118242,2.797281334830153
chr2,75873908,75889334,MRPL19,NM_014763,+,ENSG00000115364,4.794550107149492
chr2,99797541,99816020,MRPL30,NM_145212,+,ENSG00000185414,4.1067670822206574
chr2,27994583,28002608,MRPL33,NM_145330,+,ENSG00000243147,5.153811690438308
chr2,86426555,86440477,MRPL35,NM_145644,+,ENSG00000132313,4.253056253376921
chr2,224822120,224832431,MRPL44,NM_022915,+,ENSG00000135900,4.116758157059
chr2,74699084,74699942,MRPL53,NM_053050,-,N/A,-inf
chr2,95752951,95787754,MRPS5,NM_031902,-,ENSG00000144029,4.4075725416416205
chr2,105654482,105716418,MRPS9,NM_182640,+,ENSG00000135972,3.9849016508407185
chr2,17997785,17998367,MSGN1,NM_001105569,+,ENSG00000151379,0.0
chr2,47630205,47710367,MSH2,NM_001258281,+,ENSG00000095002,3.9575698203841165
chr2,48010220,48034092,MSH6,NM_000179,+,ENSG00000116062,4.450852825603734
chr2,190920425,190927455,MSTN,NM_005259,-,ENSG00000138379,0.02955880224154443
chr2,42795670,42936353,MTA3,NM_020744,+,ENSG00000057935,4.23642266081509
chr2,242026508,242041747,MTERFD2,NR_028051,-,ENSG00000122085,3.770689829311502
chr2,74425689,74442424,MTHFD2,NR_027405,+,ENSG00000065911,4.799584990469429
chr2,55463755,55496384,MTIF2,NM_002453,-,ENSG00000085760,3.9972828493789696
chr2,177134122,177202753,MTX2,NR_027850,+,ENSG00000128654,4.150409786155049
chr2,70142172,70170076,MXD1,NM_002357,+,ENSG00000059728,2.1126345090356
chr2,16080682,16087129,MYCN,NM_005378,+,ENSG00000134323,0.0
chr2,241065979,241075764,MYEOV2,NM_138336,-,ENSG00000172428,4.92085645484947
chr2,211154867,211179895,MYL1,NM_079420,-,ENSG00000168530,0.0
chr2,192110106,192290115,MYO1B,NM_001130158,+,ENSG00000128641,4.219507705176107
chr2,171034654,171511674,MYO3B,NM_138995,+,ENSG00000071909,0.0
chr2,128293377,128395303,MYO7B,NM_001080527,+,ENSG00000169994,0.0
chr2,1792884,2335045,MYT1L,NM_015025,-,ENSG00000186487,0.0
chr2,132241532,132250064,MZT2A,NM_001085365,-,ENSG00000173272,5.085804607589853
chr2,130939500,130948300,MZT2B,NM_025029,+,ENSG00000152082,5.430923331096058
chr2,191513847,191557492,NAB1,NM_005966,+,ENSG00000138386,3.582963228522387
chr2,192542797,192553248,NABP1,NM_001254736,+,ENSG00000173559,2.2235418856535927
chr2,71295407,71305998,NAGK,NM_017567,+,ENSG00000124357,3.2976870052924907
chr2,73867849,73869537,NAT8,NM_003960,-,ENSG00000144035,0.5933268452777344
chr2,73927635,73928467,NAT8B,NM_016347,-,N/A,-inf
chr2,15307031,15701472,NBAS,NM_015909,-,ENSG00000151779,3.2308043957334744
chr2,203879601,204082717,NBEAL1,NM_001114132,+,ENSG00000144426,2.2965670206684825
chr2,97001483,97041274,NCAPH,NM_015341,+,ENSG00000121152,3.749739342370699
chr2,106361519,106510730,NCK2,NM_003581,+,ENSG00000071051,3.3975239762958465
chr2,183789604,183903229,NCKAP1,NM_013436,-,ENSG00000061676,4.441709636835055
chr2,133429371,134326031,NCKAP5,NM_207363,-,ENSG00000176771,0.0
chr2,232319458,232329205,NCL,NM_005381,-,ENSG00000115053,7.084301859319515
chr2,24807345,24993570,NCOA1,NM_003743,+,ENSG00000084676,2.3988039507345884
chr2,240896788,240964819,NDUFA10,NM_004544,-,ENSG00000130414,4.865686590367103
chr2,201936461,201950473,NDUFB3,NM_002491,+,ENSG00000119013,4.4760860325765535
chr2,206987802,207024243,NDUFS1,NM_001199982,-,ENSG00000023228,4.788990618905782
chr2,152341852,152591001,NEB,NM_001164507,-,ENSG00000183091,0.10436001532424286
chr2,233897381,233899767,NEU2,NM_005383,+,ENSG00000115488,0.0
chr2,242750159,242758739,NEU4,NM_001167601,+,ENSG00000204099,4.356837023600222
chr2,97163382,97173846,NEURL3,NR_026875,-,ENSG00000163121,0.6097655716208942
chr2,182540832,182545392,NEUROD1,NM_002500,-,ENSG00000162992,0.0
chr2,178095030,178129859,NFE2L2,NM_006164,-,ENSG00000116044,4.862831099327861
chr2,69623244,69664760,NFU1,NR_045632,-,ENSG00000169599,3.85798911693566
chr2,233743395,233877951,NGEF,NM_019850,-,ENSG00000066248,2.7887081041196646
chr2,219940045,220025587,NHEJ1,NM_024782,-,ENSG00000187736,3.044522437723423
chr2,201754049,201768655,NIF3L1,NM_001142355,+,ENSG00000196290,3.7584055167625467
chr2,32449517,32490812,NLRC4,NM_021209,-,ENSG00000091106,0.02955880224154443
chr2,152126981,152146430,NMI,NM_004688,-,ENSG00000123609,1.1878434223960523
chr2,101086943,101099742,NMS,NM_001011717,+,ENSG00000204640,0.0
chr2,232387870,232395182,NMUR1,NM_006056,-,ENSG00000171596,0.0
chr2,10710891,10830113,NOL10,NM_001261392,-,ENSG00000115761,3.688129172723232
chr2,203130514,203168384,NOP58,NM_015934,+,ENSG00000055044,4.890950451150276
chr2,169643048,169721849,NOSTRIN,NM_001171631,+,ENSG00000163072,0.1310282624064042
chr2,73429385,73438340,NOTO,NM_001134462,+,ENSG00000214513,0.0
chr2,101436612,101613287,NPAS2,NM_002518,+,ENSG00000170485,4.094177881665002
chr2,110880913,110962639,NPHP1,NM_000272,-,ENSG00000144061,1.2612978709452054
chr2,232786804,232791038,NPPC,NM_024409,-,ENSG00000163273,0.09531017980432493
chr2,157180943,157189287,NR4A2,NM_006186,-,ENSG00000153234,0.03922071315328133
chr2,27651472,27665124,NRBP1,NM_013392,+,ENSG00000115216,5.03584809656766
chr2,206547223,206641880,NRP2,NM_201267,+,ENSG00000118257,0.9242589015233319
chr2,50145642,51259674,NRXN1,NM_001135659,-,ENSG00000179915,0.0
chr2,18735988,18770846,NT5C1B-RDH14,NM_001199103,-,ENSG00000250741,0.0
chr2,18744136,18770846,NT5C1B,NM_033253,-,ENSG00000185013,0.0
chr2,11798303,11810329,NTSR2,NM_012344,-,ENSG00000169006,0.0
chr2,183989082,184026408,NUP35,NM_138285,+,ENSG00000163002,3.4404180948154366
chr2,139426726,139537811,NXPH2,NM_007226,-,ENSG00000144227,0.0
chr2,226265601,226518734,NYAP2,NM_020864,+,ENSG00000144460,0.0
chr2,220419871,220436268,OBSL1,NM_001173431,-,ENSG00000124006,4.646504049481068
chr2,10580507,10588453,ODC1,NM_002539,-,ENSG00000115758,5.543222409643759
chr2,174937174,175113365,OLA1,NM_013341,-,ENSG00000138430,5.415344561072911
chr2,240968907,240969846,OR6B2,NM_001005853,-,ENSG00000182083,0.0
chr2,240984493,240985489,OR6B3,NM_173351,-,ENSG00000178586,0.0
chr2,201774893,201828424,ORC2,NR_033915,-,ENSG00000115942,4.04795152265239
chr2,148687965,148779173,ORC4,NM_181742,-,ENSG00000115947,4.062337766087015
chr2,190634992,190649097,ORMDL1,NM_016467,-,ENSG00000128699,4.277915338416487
chr2,179059207,179264160,OSBPL6,NM_001201480,+,ENSG00000079156,0.02955880224154443
chr2,190611385,190627924,OSGEPL1,NM_022353,-,ENSG00000128694,1.9300710850255671
